feature,x,training_density,deployment_density_volvw,deployment_density_mcap
Illiquidity,0.9163879598662207,1.0,0.004512908078780893,0.016548930241750963
Illiquidity,0.9197324414715718,1.0,0.004382347239165474,0.016251265921314154
Illiquidity,0.923076923076923,1.0,0.004246956803222704,0.015918093017761047
Illiquidity,0.9264214046822742,1.0,0.00410731162809994,0.01555407183125481
Illiquidity,0.9297658862876254,1.0,0.003964090488365004,0.01516518414058278
Illiquidity,0.9331103678929765,1.0,0.003818092514406846,0.014757904051424672
Illiquidity,0.9364548494983277,1.0,0.0036702118085795337,0.01433837142203789
Illiquidity,0.9397993311036789,1.0,0.0035213624612398103,0.013911669359206489
Illiquidity,0.9431438127090301,1.0,0.0033723687265557025,0.013481284855786688
Illiquidity,0.9464882943143813,1.0,0.0032238501929792345,0.013048800816781246
Illiquidity,0.9498327759197325,1.0,0.0030761346364491867,0.012613834642449327
Illiquidity,0.9531772575250836,1.0,0.002929222354207087,0.012174208700594021
Illiquidity,0.9565217391304348,1.0,0.0027828099069944325,0.01172631522766697
Illiquidity,0.959866220735786,1.0,0.0026363649315117544,0.011265624084043023
Illiquidity,0.9632107023411371,1.0,0.002489232681293647,0.010787275943232954
Illiquidity,0.9665551839464883,1.0,0.002340752018050696,0.01028670405947744
Illiquidity,0.9698996655518395,1.0,0.0021903631066004948,0.009760232270824407
Illiquidity,0.9732441471571907,1.0,0.002037697805188678,0.00920560313364176
Illiquidity,0.9765886287625418,1.0,0.001882652323698811,0.00862239669172143
Illiquidity,0.979933110367893,1.0,0.0017254464051584424,0.00801230712182664
Illiquidity,0.9832775919732442,1.0,0.0015666723147596522,0.00737925209778376
Illiquidity,0.9866220735785953,1.0,0.0014073311222700788,0.006729299373539687
Illiquidity,0.9899665551839465,1.0,0.0012488462149590138,0.006070407778348815
Illiquidity,0.9933110367892977,1.0,0.0010930388178341096,0.005411995648337781
Illiquidity,0.9966555183946488,1.0,0.0009420510528762942,0.004764367523749023
Illiquidity,1.0,1.0,0.0007982100977354145,0.004138047305524982
BM,0.0,1.0,0.6605885387275856,1.000605928120188
BM,0.0033444816053511705,1.0,0.7178465288738451,1.0720097079910615
BM,0.006688963210702341,1.0,0.7766339549949481,1.1443569348844156
BM,0.010033444816053512,1.0,0.8366413765453231,1.2172523377865314
BM,0.013377926421404682,1.0,0.8975436877463125,1.2902847183397126
BM,0.016722408026755852,1.0,0.9590056870080801,1.3630321300060226
BM,0.020066889632107024,1.0,1.0206876852864986,1.4350672493699876
BM,0.023411371237458192,1.0,1.082250959280074,1.5059628292607603
BM,0.026755852842809364,1.0,1.1433628692831466,1.575297126134961
BM,0.030100334448160536,1.0,1.203701484674848,1.6426592001781155
BM,0.033444816053511704,1.0,1.2629595910505733,1.7076539953407508
BM,0.03678929765886287,1.0,1.3208479900123247,1.7699071173851657
BM,0.04013377926421405,1.0,1.377098043378992,1.8290692402839297
BM,0.043478260869565216,1.0,1.4314634555645784,1.8848200842561784
BM,0.046822742474916385,1.0,1.4837213285312603,1.9368719216573376
BM,0.05016722408026756,1.0,1.5336725605618013,1.9849725792264044
BM,0.05351170568561873,1.0,1.5811416908504976,2.0289079163280253
