feature,x,training_density,deployment_density_volvw,deployment_density_mcap
BM,0.030100334448160536,1.0,1.731277765456426,2.0679744620083
BM,0.033444816053511704,1.0,1.8129567817185794,2.1383151592496827
BM,0.03678929765886287,1.0,1.8888067044812202,2.2024121242584114
BM,0.04013377926421405,1.0,1.958233945098139,2.259828904934241
BM,0.043478260869565216,1.0,2.02077393017796,2.310223101677122
BM,0.046822742474916385,1.0,2.076096770372129,2.353350608744137
BM,0.05016722408026756,1.0,2.124008646870851,2.389067694079276
BM,0.05351170568561873,1.0,2.164449088265059,2.417330948057401
BM,0.056856187290969896,1.0,2.197484462724248,2.4381951823408525
BM,0.06020066889632107,1.0,2.2232981421750666,2.4518094038168785
BM,0.06354515050167224,1.0,2.2421779019524246,2.45841102537084
BM,0.06688963210702341,1.0,2.2545011975639864,2.4583185054868313
BM,0.07023411371237458,1.0,2.2607190069867986,2.4519226330557506
BM,0.07357859531772575,1.0,2.261338940683042,2.4396766930510134
BM,0.07692307692307693,1.0,2.2569083021438616,2.4220857635361006
BM,0.0802675585284281,1.0,2.2479977308328727,2.3996954051799997
BM,0.08361204013377926,1.0,2.2351859803476155,2.373080011154219
BM,0.08695652173913043,1.0,2.219046282710886,2.3428310877027587
BM,0.0903010033444816,1.0,2.2001346317454535,2.3095457333164213
BM,0.09364548494983277,1.0,2.1789801923240835,2.273815576615921
BM,0.09698996655518395,1.0,2.1560779161928343,2.2362164190856406
BM,0.10033444816053512,1.0,2.131883326977219,2.19729880815429
BM,0.10367892976588629,1.0,2.106809333801209,2.157579738558079
BM,0.10702341137123746,1.0,2.081224849938773,2.117535645617047
BM,0.11036789297658862,1.0,2.0554549333168763,2.077596813682894
BM,0.11371237458193979,1.0,2.0297821305713133,2.0381432777561574
BM,0.11705685618729096,1.0,2.0044486947851667,1.999502247779141
BM,0.12040133779264214,1.0,1.9796593564503688,1.9619470354208222
BM,0.12374581939799331,1.0,1.9555843539137465,1.925697414555083
BM,0.12709030100334448,1.0,1.9323624694414836,1.8909213014199489
BM,0.13043478260869565,1.0,1.9101038659432166,1.8577376008592918
BM,0.13377926421404682,1.0,1.8888925736777185,1.8262200330067027
BM,0.13712374581939799,1.0,1.8687885328963274,1.7964017317627707
BM,0.14046822742474915,1.0,1.849829155000076,1.7682803933524922
BM,0.14381270903010032,1.0,1.8320304194654928,1.7418237504507668
BM,0.1471571906354515,1.0,1.8153875747893398,1.7169751544976821
BM,0.1505016722408027,1.0,1.7998755571363054,1.6936590649816592
BM,0.15384615384615385,1.0,1.7854492780511444,1.671786268254402
BM,0.15719063545150502,1.0,1.7720439599763222,1.6512586780555694
BM,0.1605351170568562,1.0,1.7595757126475433,1.6319736033798955
BM,0.16387959866220736,1.0,1.7479425421389574,1.6138274045214476
BM,0.16722408026755853,1.0,1.737025965434391,1.596718493084616
BM,0.1705685618729097,1.0,1.72669336609486,1.5805496646608208
BM,0.17391304347826086,1.0,1.7168011716654354,1.5652297822592816
BM,0.17725752508361203,1.0,1.7071988635838256,1.5506748533504344
BM,0.1806020066889632,1.0,1.6977337501542331,1.5368085628458983
BM,0.18394648829431437,1.0,1.6882563489878066,1.5235623382353385
BM,0.18729096989966554,1.0,1.6786261448116873,1.5108750315258233
BM,0.1906354515050167,1.0,1.6687174198709285,1.4986923059984951
BM,0.1939799331103679,1.0,1.6584248051440162,1.4869658147666278
